symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown
AMKR,2015-11-11,2015-11-17,6.03,6.29,16,4.16,0.42,1633.2200000000014,1633.2200000000014,0.0
AMKR,2015-11-12,2015-11-17,6.04,6.29,16,4.0,0.4,1637.2200000000014,1637.2200000000014,0.0
ARAY,2015-11-13,2015-11-23,6.84,6.74,14,-1.4,-0.14,1635.8200000000013,1637.2200000000014,-1.400000000000091
CENX,2016-03-10,2016-03-18,7.28,8.13,8,6.8,0.68,1642.6200000000013,1642.6200000000013,0.0
CENX,2016-03-09,2016-03-18,7.26,8.13,8,6.96,0.7,1649.5800000000013,1649.5800000000013,0.0
AGIO,2016-04-27,2016-05-05,50.67,45.3,1,-5.37,-0.54,1644.2100000000014,1649.5800000000013,-5.369999999999891
ALTO,2016-06-09,2016-06-17,6.13,5.48,16,-10.4,-1.04,1633.8100000000013,1649.5800000000013,-15.769999999999982
ALNY,2016-06-09,2016-06-17,67.78,58.3,1,-9.48,-0.95,1624.3300000000013,1649.5800000000013,-25.25
ALTO,2016-06-10,2016-06-20,5.83,5.63,17,-3.4,-0.34,1620.9300000000012,1649.5800000000013,-28.65000000000009
CLNE,2016-06-10,2016-06-20,3.53,3.38,28,-4.2,-0.42,1616.7300000000012,1649.5800000000013,-32.850000000000136
AVXL,2016-07-15,2016-07-19,6.6,7.41,11,8.91,0.89,1625.6400000000012,1649.5800000000013,-23.940000000000055
AVXL,2016-07-14,2016-07-22,6.89,7.1,11,2.31,0.23,1627.9500000000012,1649.5800000000013,-21.63000000000011
AVXL,2016-07-20,2016-07-26,6.79,7.54,11,8.25,0.82,1636.2000000000012,1649.5800000000013,-13.38000000000011
AVXL,2016-07-22,2016-07-26,6.9,7.54,12,7.68,0.77,1643.8800000000012,1649.5800000000013,-5.7000000000000455
BLDP,2016-08-09,2016-08-17,1.91,1.94,48,1.44,0.14,1645.3200000000013,1649.5800000000013,-4.259999999999991
BLDP,2016-08-10,2016-08-18,1.83,2.12,48,13.92,1.39,1659.2400000000014,1659.2400000000014,0.0
BCRX,2016-08-19,2016-08-24,4.23,4.65,18,7.56,0.76,1666.8000000000013,1666.8000000000013,0.0
BCRX,2016-08-18,2016-08-24,4.18,4.65,17,7.99,0.8,1674.7900000000013,1674.7900000000013,0.0
BCRX,2016-08-16,2016-08-24,4.58,4.65,18,1.26,0.13,1676.0500000000013,1676.0500000000013,0.0
BCRX,2016-08-17,2016-08-24,4.24,4.65,18,7.38,0.74,1683.4300000000014,1683.4300000000014,0.0
ARWR,2016-08-25,2016-09-02,6.68,7.12,12,5.28,0.53,1688.7100000000014,1688.7100000000014,0.0
AGIO,2016-09-30,2016-10-04,50.27,52.96,1,2.69,0.27,1691.4000000000015,1691.4000000000015,0.0
BZUN,2016-10-12,2016-10-20,16.61,15.04,6,-9.42,-0.94,1681.9800000000014,1691.4000000000015,-9.420000000000073
BZUN,2016-10-13,2016-10-21,16.6,14.83,6,-10.62,-1.06,1671.3600000000015,1691.4000000000015,-20.039999999999964
AUPH,2016-10-13,2016-10-21,4.15,3.82,14,-4.62,-0.46,1666.7400000000016,1691.4000000000015,-24.659999999999854
AUPH,2016-10-14,2016-10-24,4.16,3.7,15,-6.9,-0.69,1659.8400000000015,1691.4000000000015,-31.559999999999945
BKR,2016-11-02,2016-11-07,53.68,58.38,1,4.7,0.47,1664.5400000000016,1691.4000000000015,-26.8599999999999
BKR,2016-11-03,2016-11-07,52.83,58.38,1,5.55,0.56,1670.0900000000015,1691.4000000000015,-21.309999999999945
AGIO,2016-11-17,2016-11-22,60.08,64.95,1,4.87,0.49,1674.9600000000014,1691.4000000000015,-16.440000000000055
CENX,2016-11-29,2016-12-07,9.56,9.8,10,2.4,0.24,1677.3600000000015,1691.4000000000015,-14.039999999999964
AMD,2016-12-29,2017-01-09,11.2,11.37,8,1.36,0.14,1678.7200000000014,1691.4000000000015,-12.680000000000064
ACAD,2017-01-11,2017-01-19,30.53,32.21,3,5.04,0.5,1683.7600000000014,1691.4000000000015,-7.6400000000001
CENX,2017-02-09,2017-02-14,15.04,15.85,6,4.86,0.49,1688.6200000000013,1691.4000000000015,-2.7800000000002
AMD,2017-02-15,2017-02-22,12.86,14.3,7,10.08,1.01,1698.7000000000012,1698.7000000000012,0.0
AMD,2017-02-16,2017-02-22,12.9,14.3,7,9.8,0.98,1708.5000000000011,1708.5000000000011,0.0
AVXL,2017-02-22,2017-02-24,5.1,5.52,15,6.3,0.63,1714.800000000001,1714.800000000001,0.0
CENX,2017-02-16,2017-02-27,15.3,13.42,6,-11.28,-1.13,1703.5200000000011,1714.800000000001,-11.279999999999973
AUPH,2017-02-23,2017-02-27,3.3,3.73,26,11.18,1.12,1714.7000000000012,1714.800000000001,-0.09999999999990905
AVXL,2017-02-17,2017-02-28,5.28,5.81,16,8.48,0.85,1723.1800000000012,1723.1800000000012,0.0
CENX,2017-02-17,2017-02-28,15.1,13.45,6,-9.9,-0.99,1713.280000000001,1723.1800000000012,-9.900000000000091
AAOI,2017-03-16,2017-03-20,45.98,51.37,2,10.78,1.08,1724.060000000001,1724.060000000001,0.0
AAOI,2017-03-15,2017-03-20,46.74,51.37,2,9.26,0.93,1733.320000000001,1733.320000000001,0.0
AUPH,2017-03-16,2017-03-21,7.54,9.14,6,9.6,0.96,1742.920000000001,1742.920000000001,0.0
AUPH,2017-03-17,2017-03-21,7.49,9.14,6,9.9,0.99,1752.820000000001,1752.820000000001,0.0
AUPH,2017-03-15,2017-03-21,7.66,9.14,6,8.88,0.89,1761.7000000000012,1761.7000000000012,0.0
AAOI,2017-03-14,2017-03-23,49.53,52.9,2,6.74,0.67,1768.4400000000012,1768.4400000000012,0.0
AUPH,2017-03-28,2017-04-05,7.51,7.11,7,-2.8,-0.28,1765.6400000000012,1768.4400000000012,-2.7999999999999545
BLDP,2017-04-20,2017-04-27,2.71,3.0,36,10.44,1.04,1776.0800000000013,1776.0800000000013,0.0
CCLD,2017-05-09,2017-05-11,1.73,2.32,15,8.85,0.88,1784.9300000000012,1784.9300000000012,0.0
BZUN,2017-05-18,2017-05-22,19.41,21.75,3,7.02,0.7,1791.9500000000012,1791.9500000000012,0.0
CCLD,2017-05-16,2017-05-24,1.91,2.07,12,1.92,0.19,1793.8700000000013,1793.8700000000013,0.0
AUPH,2017-05-16,2017-05-24,7.02,6.95,14,-0.98,-0.1,1792.8900000000012,1793.8700000000013,-0.9800000000000182
AUPH,2017-05-17,2017-05-25,7.11,6.92,14,-2.66,-0.27,1790.2300000000012,1793.8700000000013,-3.6400000000001
CCLD,2017-05-17,2017-05-25,1.98,2.0,13,0.26,0.03,1790.4900000000011,1793.8700000000013,-3.380000000000109
CCLD,2017-05-18,2017-05-26,1.86,1.92,14,0.84,0.08,1791.330000000001,1793.8700000000013,-2.540000000000191
AUPH,2017-05-18,2017-05-26,6.85,6.54,14,-4.34,-0.43,1786.9900000000011,1793.8700000000013,-6.880000000000109
AUPH,2017-05-19,2017-05-30,6.97,6.44,14,-7.42,-0.74,1779.570000000001,1793.8700000000013,-14.300000000000182
AUPH,2017-05-23,2017-06-01,6.88,6.24,14,-8.96,-0.9,1770.610000000001,1793.8700000000013,-23.26000000000022
BZUN,2017-05-24,2017-06-02,20.16,20.74,4,2.32,0.23,1772.930000000001,1793.8700000000013,-20.940000000000282
ALNY,2017-05-25,2017-06-05,67.87,72.17,1,4.3,0.43,1777.230000000001,1793.8700000000013,-16.640000000000327
ALNY,2017-05-26,2017-06-05,67.41,72.17,1,4.76,0.48,1781.990000000001,1793.8700000000013,-11.880000000000337
CAMT,2017-06-09,2017-06-19,5.63,5.68,11,0.55,0.05,1782.5400000000009,1793.8700000000013,-11.330000000000382
AKBA,2017-06-28,2017-07-07,15.22,14.49,6,-4.38,-0.44,1778.1600000000008,1793.8700000000013,-15.710000000000491
CAR,2017-08-02,2017-08-07,30.8,32.21,3,4.23,0.42,1782.3900000000008,1793.8700000000013,-11.480000000000473
CAR,2017-08-01,2017-08-07,29.86,32.21,3,7.05,0.71,1789.4400000000007,1793.8700000000013,-4.430000000000518
BZUN,2017-08-02,2017-08-10,31.52,33.62,3,6.3,0.63,1795.7400000000007,1795.7400000000007,0.0
BZUN,2017-08-01,2017-08-10,31.49,33.62,3,6.39,0.64,1802.1300000000008,1802.1300000000008,0.0
AAOI,2017-08-03,2017-08-11,90.7,63.61,1,-27.09,-2.71,1775.0400000000009,1802.1300000000008,-27.089999999999918
AXTI,2017-08-03,2017-08-11,8.15,7.55,12,-7.2,-0.72,1767.8400000000008,1802.1300000000008,-34.289999999999964
CENX,2017-09-08,2017-09-13,18.83,19.45,5,3.1,0.31,1770.9400000000007,1802.1300000000008,-31.190000000000055
ARWR,2017-09-15,2017-09-19,2.71,3.35,18,11.52,1.15,1782.4600000000007,1802.1300000000008,-19.670000000000073
CLMT,2017-09-13,2017-09-21,7.61,7.55,13,-0.78,-0.08,1781.6800000000007,1802.1300000000008,-20.450000000000045
ALDX,2017-09-20,2017-09-28,7.03,7.45,5,2.1,0.21,1783.7800000000007,1802.1300000000008,-18.350000000000136
ALDX,2017-09-21,2017-09-29,7.37,7.35,5,-0.1,-0.01,1783.6800000000007,1802.1300000000008,-18.450000000000045
BLDP,2017-09-29,2017-10-03,4.4,4.82,20,8.4,0.84,1792.0800000000008,1802.1300000000008,-10.049999999999955
ALDX,2017-09-26,2017-10-04,7.42,7.45,5,0.15,0.02,1792.230000000001,1802.1300000000008,-9.899999999999864
ACTG,2017-09-28,2017-10-06,4.51,4.2,13,-4.03,-0.4,1788.200000000001,1802.1300000000008,-13.929999999999836
ANIX,2017-09-29,2017-10-09,3.4,2.75,9,-5.85,-0.58,1782.350000000001,1802.1300000000008,-19.779999999999745
BLDP,2017-09-28,2017-10-09,4.71,5.31,21,12.6,1.26,1794.950000000001,1802.1300000000008,-7.179999999999836
ANIX,2017-10-03,2017-10-11,2.81,2.77,9,-0.36,-0.04,1794.590000000001,1802.1300000000008,-7.539999999999736
CCLD,2017-10-18,2017-10-26,2.94,2.94,13,0.0,0.0,1794.590000000001,1802.1300000000008,-7.539999999999736
AUPH,2017-10-18,2017-10-26,6.5,5.82,15,-10.2,-1.02,1784.390000000001,1802.1300000000008,-17.73999999999978
CDNA,2017-10-19,2017-10-27,5.47,5.74,13,3.51,0.35,1787.900000000001,1802.1300000000008,-14.22999999999979
CCLD,2017-10-19,2017-10-27,2.96,2.93,13,-0.39,-0.04,1787.510000000001,1802.1300000000008,-14.61999999999989
CCLD,2017-10-20,2017-10-30,2.95,2.75,14,-2.8,-0.28,1784.710000000001,1802.1300000000008,-17.419999999999845
CCLD,2017-10-24,2017-11-01,2.98,3.21,16,3.68,0.37,1788.390000000001,1802.1300000000008,-13.739999999999782
BINI,2017-10-24,2017-11-01,5.2,4.8,6,-2.4,-0.24,1785.990000000001,1802.1300000000008,-16.139999999999873
CCLD,2017-10-25,2017-11-02,2.85,3.44,16,9.44,0.94,1795.430000000001,1802.1300000000008,-6.699999999999818
BINI,2017-10-26,2017-11-03,4.97,4.67,7,-2.1,-0.21,1793.330000000001,1802.1300000000008,-8.799999999999727
ANIX,2017-11-28,2017-12-06,2.59,2.65,17,1.02,0.1,1794.350000000001,1802.1300000000008,-7.779999999999745
CDNA,2017-12-05,2017-12-11,6.66,7.19,15,7.95,0.8,1802.300000000001,1802.300000000001,0.0
BINI,2017-12-28,2018-01-08,11.55,11.5,1,-0.05,-0.01,1802.2500000000011,1802.300000000001,-0.049999999999954525
CENX,2018-01-09,2018-01-11,19.12,20.65,5,7.65,0.76,1809.9000000000012,1809.9000000000012,0.0
CENX,2018-01-10,2018-01-12,18.99,21.2,5,11.05,1.11,1820.9500000000012,1820.9500000000012,0.0
APPN,2018-01-10,2018-01-12,30.91,37.37,1,6.46,0.65,1827.4100000000012,1827.4100000000012,0.0
APPN,2018-01-11,2018-01-17,33.53,38.27,1,4.74,0.47,1832.1500000000012,1832.1500000000012,0.0
APPN,2018-01-09,2018-01-18,35.02,36.99,2,3.94,0.39,1836.0900000000013,1836.0900000000013,0.0
ANIX,2018-01-30,2018-02-07,4.02,3.13,9,-8.01,-0.8,1828.0800000000013,1836.0900000000013,-8.009999999999991
ANIX,2018-01-31,2018-02-08,3.93,2.97,9,-8.64,-0.86,1819.4400000000012,1836.0900000000013,-16.65000000000009
ARAY,2018-03-15,2018-03-23,5.48,5.0,18,-8.64,-0.86,1810.800000000001,1836.0900000000013,-25.29000000000019
AXON,2018-03-15,2018-03-23,37.84,38.57,2,1.46,0.15,1812.2600000000011,1836.0900000000013,-23.830000000000155
CLSD,2018-03-15,2018-03-23,11.6,11.96,5,1.8,0.18,1814.060000000001,1836.0900000000013,-22.0300000000002
CLSD,2018-03-16,2018-03-26,11.43,11.84,5,2.05,0.21,1816.110000000001,1836.0900000000013,-19.980000000000246
CLSD,2018-03-20,2018-03-28,11.59,10.41,6,-7.08,-0.71,1809.030000000001,1836.0900000000013,-27.060000000000173
CLSD,2018-03-21,2018-03-29,11.49,10.74,6,-4.5,-0.45,1804.530000000001,1836.0900000000013,-31.560000000000173
AMTX,2018-03-27,2018-04-05,1.81,1.53,20,-5.6,-0.56,1798.9300000000012,1836.0900000000013,-37.16000000000008
AMTX,2018-04-03,2018-04-11,1.52,1.59,21,1.47,0.15,1800.4000000000012,1836.0900000000013,-35.690000000000055
BGFV,2018-05-01,2018-05-03,8.15,8.9,12,9.0,0.9,1809.4000000000012,1836.0900000000013,-26.690000000000055
CLNE,2018-06-05,2018-06-08,2.77,3.09,25,8.0,0.8,1817.4000000000012,1836.0900000000013,-18.690000000000055
ARWR,2018-06-08,2018-06-12,10.06,11.17,9,9.99,1.0,1827.3900000000012,1836.0900000000013,-8.700000000000045
AXON,2018-06-08,2018-06-12,61.62,65.14,1,3.52,0.35,1830.9100000000012,1836.0900000000013,-5.180000000000064
ARWR,2018-06-06,2018-06-12,10.29,11.17,9,7.92,0.79,1838.8300000000013,1838.8300000000013,0.0
CLWT,2018-06-15,2018-06-25,1.56,1.24,27,-8.64,-0.86,1830.1900000000012,1838.8300000000013,-8.6400000000001
AMD,2018-06-22,2018-07-02,15.18,14.8,6,-2.28,-0.23,1827.9100000000012,1838.8300000000013,-10.920000000000073
ARWR,2018-06-28,2018-07-03,12.82,14.84,7,14.14,1.41,1842.0500000000013,1842.0500000000013,0.0
ARWR,2018-06-29,2018-07-03,12.56,14.84,7,15.96,1.6,1858.0100000000014,1858.0100000000014,0.0
CLNE,2018-07-03,2018-07-12,3.54,2.82,26,-18.72,-1.87,1839.2900000000013,1858.0100000000014,-18.720000000000027
CLNE,2018-07-06,2018-07-16,3.04,2.62,23,-9.66,-0.97,1829.6300000000012,1858.0100000000014,-28.38000000000011
ARWR,2018-07-17,2018-07-19,15.33,16.6,6,7.62,0.76,1837.2500000000011,1858.0100000000014,-20.76000000000022
ARWR,2018-07-20,2018-07-26,15.82,16.89,6,6.42,0.64,1843.6700000000012,1858.0100000000014,-14.340000000000146
CARG,2018-08-15,2018-08-23,49.15,49.43,2,0.56,0.06,1844.2300000000012,1858.0100000000014,-13.7800000000002
CARG,2018-08-16,2018-08-24,48.74,49.08,2,0.68,0.07,1844.9100000000012,1858.0100000000014,-13.100000000000136
CARG,2018-08-17,2018-08-27,48.46,50.0,2,3.08,0.31,1847.9900000000011,1858.0100000000014,-10.02000000000021
CARG,2018-08-21,2018-08-29,48.65,49.91,2,2.52,0.25,1850.5100000000011,1858.0100000000014,-7.500000000000227
CDNA,2018-09-12,2018-09-17,24.2,26.16,4,7.84,0.78,1858.350000000001,1858.350000000001,0.0
AZTA,2018-09-07,2018-09-17,35.14,34.79,2,-0.7,-0.07,1857.650000000001,1858.350000000001,-0.7000000000000455
AMD,2018-09-20,2018-09-25,30.27,33.18,3,8.73,0.87,1866.380000000001,1866.380000000001,0.0
AMD,2018-09-21,2018-09-25,30.24,33.18,3,8.82,0.88,1875.200000000001,1875.200000000001,0.0
ACAD,2018-10-03,2018-10-05,19.56,21.57,5,10.05,1.01,1885.250000000001,1885.250000000001,0.0
ALDX,2018-10-05,2018-10-15,12.17,12.43,5,1.3,0.13,1886.5500000000009,1886.5500000000009,0.0
AMD,2018-10-12,2018-10-17,24.54,28.41,3,11.61,1.16,1898.1600000000008,1898.1600000000008,0.0
ARAY,2018-11-13,2018-11-21,4.62,4.28,21,-7.14,-0.71,1891.0200000000007,1898.1600000000008,-7.1400000000001
AUPH,2019-01-17,2019-01-22,7.09,7.14,14,0.7,0.07,1891.7200000000007,1898.1600000000008,-6.440000000000055
AUPH,2019-01-23,2019-01-31,6.68,6.38,14,-4.2,-0.42,1887.5200000000007,1898.1600000000008,-10.6400000000001
CGC,2019-02-06,2019-02-14,47.18,46.69,2,-0.98,-0.1,1886.5400000000006,1898.1600000000008,-11.620000000000118
CGC,2019-02-07,2019-02-15,45.13,48.75,2,7.24,0.72,1893.7800000000007,1898.1600000000008,-4.380000000000109
ARAY,2019-02-15,2019-02-20,4.67,5.09,21,8.82,0.88,1902.6000000000006,1902.6000000000006,0.0
ARAY,2019-02-14,2019-02-20,4.76,5.09,21,6.93,0.69,1909.5300000000007,1909.5300000000007,0.0
ARAY,2019-02-13,2019-02-21,4.85,5.17,20,6.4,0.64,1915.9300000000007,1915.9300000000007,0.0
BLNK,2019-02-26,2019-02-28,3.1,3.65,16,8.8,0.88,1924.7300000000007,1924.7300000000007,0.0
APPN,2019-02-26,2019-03-06,35.28,36.17,2,1.78,0.18,1926.5100000000007,1926.5100000000007,0.0
ARWR,2019-03-07,2019-03-11,17.46,18.74,5,6.4,0.64,1932.9100000000008,1932.9100000000008,0.0
AGIO,2019-03-07,2019-03-12,61.28,64.59,1,3.31,0.33,1936.2200000000007,1936.2200000000007,0.0
ALRM,2019-03-07,2019-03-12,55.9,59.88,1,3.98,0.4,1940.2000000000007,1940.2000000000007,0.0
ALRM,2019-03-08,2019-03-12,56.03,59.88,1,3.85,0.39,1944.0500000000006,1944.0500000000006,0.0
ALRM,2019-03-06,2019-03-13,57.44,60.59,1,3.15,0.32,1947.2000000000007,1947.2000000000007,0.0
BLNK,2019-03-07,2019-03-15,3.56,2.9,16,-10.56,-1.06,1936.6400000000008,1947.2000000000007,-10.559999999999945
BLNK,2019-03-08,2019-03-18,3.48,2.71,17,-13.09,-1.31,1923.5500000000009,1947.2000000000007,-23.649999999999864
CERS,2019-03-19,2019-03-21,6.03,6.35,16,5.12,0.51,1928.6700000000008,1947.2000000000007,-18.529999999999973
CDNA,2019-03-19,2019-03-21,34.77,37.01,2,4.48,0.45,1933.1500000000008,1947.2000000000007,-14.049999999999955
CDNA,2019-03-27,2019-04-04,35.79,31.81,2,-7.96,-0.8,1925.1900000000007,1947.2000000000007,-22.00999999999999
CLWT,2019-04-04,2019-04-08,1.29,1.38,24,2.19,0.22,1927.3800000000008,1947.2000000000007,-19.819999999999936
AXSM,2019-04-02,2019-04-09,13.1,14.46,4,5.44,0.54,1932.8200000000008,1947.2000000000007,-14.379999999999882
AXSM,2019-04-03,2019-04-11,13.25,14.4,4,4.6,0.46,1937.4200000000008,1947.2000000000007,-9.779999999999973
CLWT,2019-04-09,2019-04-17,1.33,1.17,25,-4.12,-0.41,1933.3000000000009,1947.2000000000007,-13.899999999999864
CLWT,2019-04-10,2019-04-18,1.27,1.14,27,-3.47,-0.35,1929.8300000000008,1947.2000000000007,-17.36999999999989
AACG,2019-04-17,2019-04-26,2.64,2.2,12,-5.28,-0.53,1924.5500000000009,1947.2000000000007,-22.649999999999864
AACG,2019-04-23,2019-05-01,2.23,1.88,14,-4.9,-0.49,1919.6500000000008,1947.2000000000007,-27.549999999999955
AACG,2019-04-24,2019-05-02,2.28,1.74,14,-7.56,-0.76,1912.0900000000008,1947.2000000000007,-35.1099999999999
AACG,2019-04-25,2019-05-03,2.27,1.69,16,-9.28,-0.93,1902.8100000000009,1947.2000000000007,-44.38999999999987
AZTA,2019-05-09,2019-05-13,37.21,37.66,2,0.9,0.09,1903.710000000001,1947.2000000000007,-43.48999999999978
ALTS,2019-05-09,2019-05-17,4.45,4.56,8,0.88,0.09,1904.590000000001,1947.2000000000007,-42.60999999999967
ALTS,2019-05-10,2019-05-20,4.26,4.42,8,1.28,0.13,1905.870000000001,1947.2000000000007,-41.3299999999997
AZTA,2019-05-10,2019-05-20,37.19,36.5,2,-1.38,-0.14,1904.490000000001,1947.2000000000007,-42.70999999999981
ALTS,2019-05-14,2019-05-22,4.28,4.75,10,4.7,0.47,1909.190000000001,1947.2000000000007,-38.00999999999976
CAR,2019-05-14,2019-05-22,32.09,31.08,3,-3.03,-0.3,1906.160000000001,1947.2000000000007,-41.039999999999736
ALTS,2019-05-21,2019-05-24,4.4,5.12,11,7.92,0.79,1914.080000000001,1947.2000000000007,-33.11999999999966
AXSM,2019-05-24,2019-05-29,22.86,25.0,3,6.42,0.64,1920.5000000000011,1947.2000000000007,-26.69999999999959
CHRS,2019-05-29,2019-06-06,18.59,18.59,5,0.0,0.0,1920.5000000000011,1947.2000000000007,-26.69999999999959
CHRS,2019-05-31,2019-06-10,18.91,17.99,5,-4.6,-0.46,1915.9000000000012,1947.2000000000007,-31.2999999999995
ARWR,2019-06-14,2019-06-19,25.35,27.98,3,7.89,0.79,1923.7900000000013,1947.2000000000007,-23.4099999999994
ARWR,2019-06-13,2019-06-19,25.58,27.98,3,7.2,0.72,1930.9900000000014,1947.2000000000007,-16.209999999999354
AMKR,2019-08-07,2019-08-09,8.4,8.95,11,6.05,0.6,1937.0400000000013,1947.2000000000007,-10.1599999999994
AMKR,2019-08-06,2019-08-09,8.59,8.95,11,3.96,0.4,1941.0000000000014,1947.2000000000007,-6.199999999999363
AMKR,2019-08-08,2019-08-12,8.51,8.85,11,3.74,0.37,1944.7400000000014,1947.2000000000007,-2.4599999999993543
AMKR,2019-08-13,2019-08-20,8.57,9.05,11,5.28,0.53,1950.0200000000013,1950.0200000000013,0.0
APPN,2019-08-29,2019-09-03,56.62,59.25,1,2.63,0.26,1952.6500000000015,1952.6500000000015,0.0
BINI,2019-09-13,2019-09-18,5.16,5.75,11,6.49,0.65,1959.1400000000015,1959.1400000000015,0.0
BINI,2019-09-11,2019-09-19,5.17,5.8,10,6.3,0.63,1965.4400000000014,1965.4400000000014,0.0
ARDX,2019-09-19,2019-09-24,4.73,5.52,9,7.11,0.71,1972.5500000000013,1972.5500000000013,0.0
ARDX,2019-09-18,2019-09-24,4.54,5.52,9,8.82,0.88,1981.3700000000013,1981.3700000000013,0.0
ARDX,2019-09-20,2019-09-24,4.73,5.52,10,7.9,0.79,1989.2700000000013,1989.2700000000013,0.0
ARDX,2019-09-17,2019-09-25,4.89,5.19,9,2.7,0.27,1991.9700000000014,1991.9700000000014,0.0
AMBA,2019-10-11,2019-10-16,50.81,54.32,1,3.51,0.35,1995.4800000000014,1995.4800000000014,0.0
ARWR,2019-10-25,2019-10-29,35.76,39.35,2,7.18,0.72,2002.6600000000014,2002.6600000000014,0.0
AMKR,2019-11-01,2019-11-05,12.06,13.24,7,8.26,0.83,2010.9200000000014,2010.9200000000014,0.0
ARWR,2019-11-05,2019-11-11,38.28,41.72,2,6.88,0.69,2017.8000000000015,2017.8000000000015,0.0
ADMA,2019-11-07,2019-11-15,4.83,4.06,20,-15.4,-1.54,2002.4000000000015,2017.8000000000015,-15.400000000000091
ARDX,2019-11-22,2019-11-27,6.22,7.6,16,22.08,2.21,2024.4800000000014,2024.4800000000014,0.0
ARDX,2019-11-26,2019-11-29,6.19,7.05,16,13.76,1.38,2038.2400000000014,2038.2400000000014,0.0
ARWR,2019-12-03,2019-12-09,61.43,67.27,1,5.84,0.58,2044.0800000000013,2044.0800000000013,0.0
ARDX,2019-12-05,2019-12-13,6.62,7.15,9,4.77,0.48,2048.8500000000013,2048.8500000000013,0.0
ARDX,2019-12-06,2019-12-17,6.6,7.59,9,8.91,0.89,2057.760000000001,2057.760000000001,0.0
ARDX,2019-12-10,2019-12-17,6.62,7.59,9,8.73,0.87,2066.490000000001,2066.490000000001,0.0
AQST,2019-12-10,2019-12-18,7.5,5.27,9,-20.07,-2.01,2046.4200000000012,2066.490000000001,-20.069999999999936
AQST,2019-12-11,2019-12-19,7.28,5.23,9,-18.45,-1.84,2027.9700000000012,2066.490000000001,-38.51999999999998
AKBA,2019-12-19,2019-12-24,6.05,6.61,15,8.4,0.84,2036.3700000000013,2066.490000000001,-30.11999999999989
AUPH,2019-12-31,2020-01-03,19.63,21.21,5,7.9,0.79,2044.2700000000013,2066.490000000001,-22.2199999999998
AUPH,2020-01-07,2020-01-15,20.07,19.94,4,-0.52,-0.05,2043.7500000000014,2066.490000000001,-22.73999999999978
BILI,2020-01-14,2020-01-16,21.33,23.58,4,9.0,0.9,2052.7500000000014,2066.490000000001,-13.739999999999782
AAOI,2020-01-22,2020-01-24,13.29,14.33,7,7.28,0.73,2060.0300000000016,2066.490000000001,-6.459999999999582
CDLX,2020-01-28,2020-01-30,81.65,84.33,1,2.68,0.27,2062.7100000000014,2066.490000000001,-3.7799999999997453
APPN,2020-01-22,2020-01-30,48.06,50.79,2,5.46,0.55,2068.1700000000014,2068.1700000000014,0.0
BLDP,2020-01-23,2020-01-31,9.7,10.02,7,2.24,0.22,2070.410000000001,2070.410000000001,0.0
ADAP,2020-01-23,2020-01-31,3.88,4.0,9,1.08,0.11,2071.490000000001,2071.490000000001,0.0
APPN,2020-01-23,2020-01-31,48.35,51.5,2,6.3,0.63,2077.7900000000013,2077.7900000000013,0.0
ACMR,2020-01-24,2020-02-03,13.02,11.63,4,-5.56,-0.56,2072.2300000000014,2077.7900000000013,-5.559999999999945
AAOI,2020-01-28,2020-02-05,12.86,12.41,7,-3.15,-0.31,2069.0800000000013,2077.7900000000013,-8.710000000000036
ALEC,2020-02-11,2020-02-20,28.38,29.82,2,2.88,0.29,2071.9600000000014,2077.7900000000013,-5.829999999999927
ALEC,2020-02-12,2020-02-21,29.1,29.88,2,1.56,0.16,2073.5200000000013,2077.7900000000013,-4.269999999999982
AVXL,2020-02-25,2020-03-04,4.58,4.35,11,-2.53,-0.25,2070.990000000001,2077.7900000000013,-6.800000000000182
CAR,2020-02-25,2020-03-04,42.83,30.42,2,-24.82,-2.48,2046.1700000000012,2077.7900000000013,-31.62000000000012
AVXL,2020-02-26,2020-03-05,4.25,4.14,11,-1.21,-0.12,2044.9600000000012,2077.7900000000013,-32.830000000000155
AVXL,2020-02-27,2020-03-06,3.97,4.24,12,3.24,0.32,2048.200000000001,2077.7900000000013,-29.590000000000146
CGEN,2020-04-29,2020-05-05,13.41,15.13,5,8.6,0.86,2056.800000000001,2077.7900000000013,-20.990000000000236
CDNA,2020-05-01,2020-05-05,24.62,29.1,3,13.44,1.34,2070.240000000001,2077.7900000000013,-7.550000000000182
APLS,2020-04-29,2020-05-07,35.41,31.98,2,-6.86,-0.69,2063.380000000001,2077.7900000000013,-14.41000000000031
BSGM,2020-05-01,2020-05-07,7.53,9.76,5,11.15,1.11,2074.530000000001,2077.7900000000013,-3.2600000000002183
ACAD,2020-05-01,2020-05-08,46.86,49.75,2,5.78,0.58,2080.3100000000013,2080.3100000000013,0.0
AKBA,2020-05-13,2020-05-15,11.22,12.2,7,6.86,0.69,2087.1700000000014,2087.1700000000014,0.0
ARCT,2020-05-14,2020-05-19,40.75,51.81,1,11.06,1.11,2098.2300000000014,2098.2300000000014,0.0
ARCT,2020-05-15,2020-05-19,40.23,51.81,1,11.58,1.16,2109.8100000000013,2109.8100000000013,0.0
CAPR,2020-05-14,2020-05-22,6.46,5.4,5,-5.3,-0.53,2104.510000000001,2109.8100000000013,-5.300000000000182
