symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown,r_multiple
ACAD,2017-10-17,2017-11-08,36.06,29.9,2,-17.09,-1.71,1194.5900000000001,1236.68,-42.08999999999992,-2.369661674986134
ADEA,2017-12-22,2018-02-06,43.09,33.31,2,-22.68,-2.27,1171.91,1236.68,-64.76999999999998,-2.631701090740311
AAL,2016-07-27,2018-04-25,36.5,44.31,2,21.4,2.14,1193.3100000000002,1236.68,-43.36999999999989,2.931506849315068
ACWX,2018-05-11,2018-05-29,50.77,48.83,1,-3.82,-0.38,1189.4900000000002,1236.68,-47.18999999999983,-0.752412842229663
ACGL,2011-05-13,2018-06-21,34.94,76.95,2,120.23,12.02,1309.7200000000003,1309.7200000000003,0.0,17.205208929593592
AAOI,2018-06-05,2018-07-25,46.83,37.72,2,-19.44,-1.94,1290.2800000000002,1309.7200000000003,-19.440000000000055,-2.075592568866112
AAOI,2018-07-26,2018-09-05,38.13,34.5,2,-9.52,-0.95,1280.7600000000002,1309.7200000000003,-28.960000000000036,-1.2483608707054812
AAL,2018-08-29,2018-10-08,40.66,35.83,2,-11.88,-1.19,1268.88,1309.7200000000003,-40.840000000000146,-1.4608952287260208
ACHC,2018-02-28,2018-10-11,38.33,33.76,2,-11.91,-1.19,1256.97,1309.7200000000003,-52.75000000000023,-1.553613357683277
AAXJ,2017-05-11,2018-10-11,65.63,63.2,1,-3.69,-0.37,1253.28,1309.7200000000003,-56.44000000000028,-0.5622428767332013
ADI,2016-03-15,2018-10-26,55.34,77.69,1,40.39,4.04,1293.67,1309.7200000000003,-16.050000000000182,7.298518250813154
ADSK,2016-03-16,2018-10-29,56.22,119.96,1,113.37,11.34,1407.04,1407.04,0.0,20.165421558164354
ACAD,2018-09-27,2018-11-14,21.06,17.66,4,-16.13,-1.61,1390.9099999999999,1407.04,-16.13000000000011,-1.9147673314339981
ADBE,2016-03-22,2018-11-20,92.06,208.21,1,126.17,12.62,1517.08,1517.08,0.0,13.705192265913533
AAPL,2016-04-29,2018-11-23,93.99,175.1,1,86.3,8.63,1603.3799999999999,1603.3799999999999,0.0,9.181827854027025
AAL,2018-10-09,2018-12-24,36.3,29.88,2,-17.67,-1.77,1585.7099999999998,1603.3799999999999,-17.670000000000073,-2.4338842975206614
AAL,2019-02-12,2019-03-12,36.76,30.88,2,-15.98,-1.6,1569.7299999999998,1603.3799999999999,-33.65000000000009,-2.1735582154515782
ADEA,2019-03-12,2019-06-14,39.0,32.78,2,-15.96,-1.6,1553.7699999999998,1603.3799999999999,-49.61000000000013,-2.0461538461538464
AAXJ,2019-02-05,2019-08-05,69.1,64.65,1,-6.44,-0.64,1547.3299999999997,1603.3799999999999,-56.05000000000018,-0.9319826338639653
AAL,2019-03-13,2019-08-14,31.22,26.21,3,-16.05,-1.6,1531.2799999999997,1603.3799999999999,-72.10000000000014,-1.7136450992953236
ADSK,2019-02-05,2019-08-28,151.73,132.52,0,-12.66,-1.27,1518.6199999999997,1603.3799999999999,-84.76000000000022,-inf
ACAD,2019-08-20,2020-01-03,29.32,40.28,3,37.36,3.74,1555.9799999999996,1603.3799999999999,-47.40000000000032,4.247385175079581
ACWX,2019-02-05,2020-02-28,45.44,43.25,2,-4.82,-0.48,1551.1599999999996,1603.3799999999999,-52.220000000000255,-0.5303697183098592
ACGL,2019-07-02,2020-03-09,37.76,36.24,2,-4.03,-0.4,1547.1299999999997,1603.3799999999999,-56.25000000000023,-0.5336334745762712
ADSK,2019-10-08,2020-03-09,146.17,158.68,0,8.56,0.86,1555.6899999999996,1603.3799999999999,-47.69000000000028,inf
ADI,2019-02-05,2020-03-11,99.54,95.48,1,-4.08,-0.41,1551.6099999999997,1603.3799999999999,-51.77000000000021,-0.4098854731766124
ADBE,2019-02-05,2020-03-12,256.74,290.06,0,12.98,1.3,1564.5899999999997,1603.3799999999999,-38.79000000000019,inf
ADP,2016-03-08,2020-03-12,85.6,136.74,1,59.74,5.97,1624.3299999999997,1624.3299999999997,0.0,6.978971962616822
AAXJ,2019-08-09,2020-03-12,64.49,60.44,1,-6.27,-0.63,1618.0599999999997,1624.3299999999997,-6.269999999999982,-0.9722437587222825
ACWI,2012-12-20,2020-03-12,48.02,61.31,2,27.68,2.77,1645.7399999999998,1645.7399999999998,0.0,2.88213244481466
ACAD,2020-01-07,2020-03-12,42.62,32.49,2,-23.77,-2.38,1621.9699999999998,1645.7399999999998,-23.769999999999982,-2.788596902862506
AAPL,2019-02-15,2020-03-16,171.25,245.89,0,43.58,4.36,1665.5499999999997,1665.5499999999997,0.0,inf
ACAD,2020-05-27,2020-07-22,51.58,44.04,1,-14.62,-1.46,1650.9299999999998,1665.5499999999997,-14.61999999999989,-2.83443195036836
AAPL,2020-05-27,2020-08-31,316.14,276.9,0,-12.41,-1.24,1638.5199999999998,1665.5499999999997,-27.029999999999973,-inf
ACMR,2020-05-27,2020-09-03,60.01,85.4,1,42.31,4.23,1680.8299999999997,1680.8299999999997,0.0,7.050491584735878
ACMR,2020-09-04,2020-09-08,82.01,61.51,1,-25.0,-2.5,1655.8299999999997,1680.8299999999997,-25.0,-3.0484087306426044
ACMR,2020-09-09,2020-11-18,60.01,73.48,1,22.44,2.24,1678.2699999999998,1680.8299999999997,-2.5599999999999454,3.7393767705382435
ACB,2020-11-19,2020-12-10,7.07,9.38,14,32.6,3.26,1710.8699999999997,1710.8699999999997,0.0,3.2935946655890076
ADPT,2020-07-23,2021-02-23,38.02,53.44,2,40.55,4.06,1751.4199999999996,1751.4199999999996,0.0,5.332719621251972
ACMR,2020-12-11,2021-02-23,73.32,108.6,1,48.12,4.81,1799.5399999999995,1799.5399999999995,0.0,6.563011456628478
ACMR,2021-02-24,2021-03-03,112.49,93.95,0,-16.48,-1.65,1783.0599999999995,1799.5399999999995,-16.480000000000018,-inf
ACMR,2021-03-04,2021-04-19,91.66,74.83,1,-18.36,-1.84,1764.6999999999996,1799.5399999999995,-34.83999999999992,-2.0030547676194637
AAL,2021-02-24,2021-07-19,20.87,19.57,4,-6.24,-0.62,1758.4599999999996,1799.5399999999995,-41.07999999999993,-0.7474844274077623
ABTS,2021-07-20,2021-07-23,25.5,21.52,3,-15.59,-1.56,1742.8699999999997,1799.5399999999995,-56.669999999999845,-2.037908496732026
ABTS,2021-07-27,2021-08-03,16.79,15.15,4,-6.8,-0.68,1736.0699999999997,1799.5399999999995,-63.4699999999998,-1.0125074449076832
ABTS,2021-08-04,2021-08-05,14.43,10.82,4,-15.03,-1.5,1721.0399999999997,1799.5399999999995,-78.49999999999977,-2.603950103950104
ABTS,2021-08-06,2021-08-10,8.86,6.64,4,-9.41,-0.94,1711.6299999999997,1799.5399999999995,-87.90999999999985,-2.655191873589165
ABTS,2021-08-11,2021-08-16,7.85,6.44,4,-6.65,-0.66,1704.9799999999996,1799.5399999999995,-94.55999999999995,-2.1178343949044587
ADEA,2020-09-01,2021-09-20,20.52,30.81,4,50.18,5.02,1755.1599999999996,1799.5399999999995,-44.37999999999988,6.1135477582846
ACMR,2021-09-21,2021-11-23,98.44,89.34,1,-9.24,-0.92,1745.9199999999996,1799.5399999999995,-53.61999999999989,-0.9386428281186511
ADSK,2020-05-27,2021-11-24,198.65,258.29,0,30.02,3.0,1775.9399999999996,1799.5399999999995,-23.59999999999991,inf
ADBE,2020-05-27,2022-01-05,373.24,524.66,0,40.57,4.06,1816.5099999999995,1816.5099999999995,0.0,inf
ABNB,2021-11-24,2022-01-24,175.63,140.62,0,-19.93,-1.99,1796.5799999999995,1816.5099999999995,-19.930000000000064,-inf
ADSK,2021-11-30,2022-02-23,261.74,214.03,0,-18.23,-1.82,1778.3499999999995,1816.5099999999995,-38.16000000000008,-inf
AAXJ,2020-05-27,2022-02-24,63.96,76.83,1,20.12,2.01,1798.4699999999993,1816.5099999999995,-18.04000000000019,3.1457160725453406
ADI,2020-05-27,2022-03-08,113.82,143.96,0,26.48,2.65,1824.9499999999994,1824.9499999999994,0.0,inf
ACMR,2022-02-03,2022-03-10,78.1,66.37,1,-15.02,-1.5,1809.9299999999994,1824.9499999999994,-15.019999999999982,-1.9231754161331625
ACAD,2022-01-06,2022-04-19,23.38,21.04,4,-10.0,-1.0,1799.9299999999994,1824.9499999999994,-25.019999999999982,-1.06928999144568
AAPL,2021-08-17,2022-05-19,150.23,138.13,0,-8.05,-0.81,1791.8799999999994,1824.9499999999994,-33.069999999999936,-inf
ACWX,2020-05-27,2022-06-16,41.63,44.39,2,6.64,0.66,1798.5199999999995,1824.9499999999994,-26.429999999999836,0.7975018015853951
ADI,2022-08-04,2022-08-30,176.37,153.73,0,-12.84,-1.28,1785.6799999999996,1824.9499999999994,-39.269999999999754,-inf
ACWX,2022-08-17,2022-09-01,46.73,43.96,2,-5.93,-0.59,1779.7499999999995,1824.9499999999994,-45.19999999999982,-0.634496041087096
ADBE,2022-08-09,2022-09-01,434.34,368.78,0,-15.09,-1.51,1764.6599999999996,1824.9499999999994,-60.289999999999736,-inf
ADBE,2022-09-13,2022-09-15,382.55,325.75,0,-14.85,-1.48,1749.8099999999997,1824.9499999999994,-75.13999999999965,-inf
ACWX,2022-09-13,2022-09-23,44.29,41.06,2,-7.3,-0.73,1742.5099999999998,1824.9499999999994,-82.4399999999996,-0.824113795439151
ACWI,2020-05-27,2022-09-23,71.73,80.6,1,12.36,1.24,1754.8699999999997,1824.9499999999994,-70.0799999999997,1.7231283981597656
ADSK,2022-08-04,2022-09-23,218.76,185.34,0,-15.28,-1.53,1739.5899999999997,1824.9499999999994,-85.35999999999967,-inf
AAL,2022-08-12,2022-09-23,15.16,12.02,6,-20.68,-2.07,1718.9099999999996,1824.9499999999994,-106.03999999999974,-2.273526824978012
AAPL,2022-08-04,2022-09-28,166.01,146.73,0,-11.61,-1.16,1707.2999999999997,1824.9499999999994,-117.64999999999964,-inf
ABNB,2022-08-11,2022-11-02,121.3,97.04,0,-20.0,-2.0,1687.2999999999997,1824.9499999999994,-137.64999999999964,-inf
ACHC,2022-11-29,2023-03-10,84.18,69.98,1,-16.87,-1.69,1670.4299999999998,1824.9499999999994,-154.51999999999953,-2.004038964124495
AAL,2022-11-11,2023-04-12,15.0,13.23,6,-11.8,-1.18,1658.6299999999999,1824.9499999999994,-166.31999999999948,-1.3111111111111111
ADP,2020-05-27,2023-04-26,141.3,206.19,0,45.92,4.59,1704.55,1824.9499999999994,-120.39999999999941,inf
AAON,2023-04-13,2023-08-17,96.51,82.6,1,-14.41,-1.44,1690.1399999999999,1824.9499999999994,-134.8099999999995,-1.4931095223292923
AAOI,2023-08-18,2023-09-06,12.59,12.2,7,-3.14,-0.31,1686.9999999999998,1824.9499999999994,-137.9499999999996,-0.3562918415976398
AAOI,2023-09-07,2023-09-13,12.25,9.74,8,-20.53,-2.05,1666.4699999999998,1824.9499999999994,-158.47999999999956,-2.0948979591836734
ACLS,2023-03-17,2023-10-19,130.02,150.75,0,15.94,1.59,1682.4099999999999,1824.9499999999994,-142.5399999999995,inf
ADP,2023-09-14,2023-10-25,248.43,234.0,0,-5.81,-0.58,1676.6,1824.9499999999994,-148.34999999999945,-inf
ADBE,2022-11-17,2024-04-08,331.74,478.69,0,44.3,4.43,1720.8999999999999,1824.9499999999994,-104.0499999999995,inf
ADSK,2022-11-11,2024-04-17,222.5,209.65,0,-5.78,-0.58,1715.12,1824.9499999999994,-109.82999999999947,-inf
ACB,2024-04-09,2024-04-17,6.61,5.58,15,-15.58,-1.56,1699.54,1824.9499999999994,-125.4099999999994,-1.571356530509329
ACB,2024-04-18,2024-04-30,5.7,7.01,17,23.03,2.3,1722.57,1824.9499999999994,-102.37999999999943,2.3766769865841075
ACHC,2023-05-12,2024-05-03,71.63,65.83,1,-8.1,-0.81,1714.47,1824.9499999999994,-110.47999999999934,-1.1308111126622924
ACB,2024-05-01,2024-05-08,8.49,6.37,11,-25.0,-2.5,1689.47,1824.9499999999994,-135.47999999999934,-2.676946139843666
ACB,2024-05-09,2024-05-29,6.48,6.11,15,-5.78,-0.58,1683.69,1824.9499999999994,-141.2599999999993,-0.5946502057613169
AAL,2023-12-06,2024-05-29,13.36,11.39,7,-14.75,-1.47,1668.94,1824.9499999999994,-156.0099999999993,-1.577202737382378
ABNB,2024-04-18,2024-07-25,159.6,138.85,0,-13.0,-1.3,1655.94,1824.9499999999994,-169.0099999999993,-inf
ACLS,2024-05-30,2024-07-25,113.73,118.96,0,4.6,0.46,1660.54,1824.9499999999994,-164.4099999999994,inf
ABNB,2024-07-26,2024-08-05,141.9,123.68,0,-12.84,-1.28,1647.7,1824.9499999999994,-177.24999999999932,-inf
ADBE,2024-08-09,2024-12-13,528.02,457.39,0,-13.38,-1.34,1634.32,1824.9499999999994,-190.62999999999943,-inf
AAON,2024-05-07,2025-02-21,76.27,108.05,1,41.67,4.17,1675.99,1824.9499999999994,-148.95999999999935,5.463484987544251
ADMA,2024-12-17,2025-03-04,18.78,14.32,5,-23.74,-2.37,1652.25,1824.9499999999994,-172.69999999999936,-2.528221512247071
ADSK,2024-07-26,2025-03-13,243.8,244.96,0,0.48,0.05,1652.73,1824.9499999999994,-172.21999999999935,inf
ADI,2022-09-13,2025-04-03,151.0,185.32,0,22.73,2.27,1675.46,1824.9499999999994,-149.48999999999933,inf
AAPL,2022-11-23,2025-04-04,149.45,195.08,0,30.53,3.05,1705.99,1824.9499999999994,-118.95999999999935,inf
AAXJ,2025-02-25,2025-04-04,75.44,70.55,1,-6.48,-0.65,1699.51,1824.9499999999994,-125.43999999999937,-0.8589607635206787
ACGL,2021-04-20,2025-04-07,39.6,87.35,2,120.59,12.06,1820.1,1824.9499999999994,-4.849999999999454,15.226010101010102
AAON,2025-05-13,2025-06-10,104.72,84.05,0,-19.74,-1.97,1800.36,1824.9499999999994,-24.589999999999463,-inf
ACIW,2023-11-28,2025-06-18,26.56,44.78,3,68.61,6.86,1868.9699999999998,1868.9699999999998,0.0,8.610692771084338
ADMA,2025-05-13,2025-07-18,20.38,16.78,4,-17.68,-1.77,1851.2899999999997,1868.9699999999998,-17.680000000000064,-2.168792934249264
AAOI,2025-06-11,2025-07-30,16.84,23.68,5,40.65,4.06,1891.9399999999998,1891.9399999999998,0.0,4.827790973871734
AAL,2025-06-24,2025-08-11,11.24,11.24,8,0.0,0.0,1891.9399999999998,1891.9399999999998,0.0,0.0
ACAD,2025-05-22,2025-08-11,21.77,21.77,4,0.0,0.0,1891.9399999999998,1891.9399999999998,0.0,0.0
ADI,2025-05-21,2025-08-11,222.6,222.6,0,0.0,0.0,1891.9399999999998,1891.9399999999998,0.0,
ADP,2024-05-30,2025-08-11,240.67,240.67,0,0.0,0.0,1891.9399999999998,1891.9399999999998,0.0,
ADSK,2025-05-13,2025-08-11,294.18,294.18,0,0.0,0.0,1891.9399999999998,1891.9399999999998,0.0,
AAXJ,2025-07-22,2025-08-11,84.9,84.9,1,0.0,0.0,1891.9399999999998,1891.9399999999998,0.0,0.0
ACWI,2022-11-17,2025-08-11,85.59,85.59,1,0.0,0.0,1891.9399999999998,1891.9399999999998,0.0,0.0
ACWX,2022-11-17,2025-08-11,44.81,44.81,2,0.0,0.0,1891.9399999999998,1891.9399999999998,0.0,0.0
ABNB,2025-05-20,2025-08-11,133.76,133.76,0,0.0,0.0,1891.9399999999998,1891.9399999999998,0.0,
ABVX,2025-07-31,2025-08-11,69.77,69.77,1,0.0,0.0,1891.9399999999998,1891.9399999999998,0.0,0.0
