symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown
AAOI,2024-11-13,2024-11-21,28.9,35.5,3,19.8,1.98,5938.200000000004,5938.200000000004,0.0
AAOI,2024-11-22,2024-12-02,35.82,40.74,2,9.84,0.98,5948.0400000000045,5948.0400000000045,0.0
AAOI,2018-07-27,2024-12-05,39.75,34.48,2,-10.54,-1.05,5937.500000000005,5948.0400000000045,-10.539999999999964
AAOI,2018-08-17,2024-12-05,39.91,34.48,2,-10.86,-1.09,5926.640000000005,5948.0400000000045,-21.399999999999636
AAOI,2024-11-26,2024-12-05,38.27,34.48,2,-7.58,-0.76,5919.060000000005,5948.0400000000045,-28.979999999999563
ADN,2024-12-06,2024-12-13,5.83,6.03,6,1.2,0.12,5920.260000000005,5948.0400000000045,-27.779999999999745
AAOI,2024-12-11,2024-12-23,34.0,36.72,1,2.72,0.27,5922.980000000005,5948.0400000000045,-25.05999999999949
AAOI,2024-12-10,2024-12-23,33.84,36.72,1,2.88,0.29,5925.860000000005,5948.0400000000045,-22.17999999999938
AAOI,2024-12-17,2024-12-26,34.95,40.94,1,5.99,0.6,5931.850000000005,5948.0400000000045,-16.1899999999996
ABAT,2024-12-24,2024-12-27,1.97,3.36,39,54.21,5.42,5986.060000000005,5986.060000000005,0.0
AAOI,2024-12-24,2024-12-27,36.75,37.74,1,0.99,0.1,5987.050000000005,5987.050000000005,0.0
ADPT,2024-11-12,2025-01-06,6.23,7.05,16,13.12,1.31,6000.170000000005,6000.170000000005,0.0
ABAT,2025-01-03,2025-01-07,2.25,2.21,15,-0.6,-0.06,5999.570000000004,6000.170000000005,-0.6000000000003638
AAOI,2025-01-15,2025-01-23,28.8,32.5,1,3.7,0.37,6003.270000000004,6003.270000000004,0.0
AAOI,2025-01-14,2025-01-23,29.87,32.5,1,2.63,0.26,6005.900000000004,6005.900000000004,0.0
AAOI,2025-01-28,2025-01-31,25.08,27.92,1,2.84,0.28,6008.740000000004,6008.740000000004,0.0
ABAT,2025-01-24,2025-02-03,1.47,1.52,17,0.85,0.09,6009.590000000005,6009.590000000005,0.0
AAOI,2025-02-04,2025-02-06,24.0,30.38,2,12.76,1.28,6022.350000000005,6022.350000000005,0.0
ACB,2024-09-12,2025-02-07,5.61,6.03,17,7.14,0.71,6029.490000000005,6029.490000000005,0.0
ACB,2024-09-11,2025-02-11,5.73,6.42,17,11.73,1.17,6041.220000000005,6041.220000000005,0.0
ACB,2024-09-10,2025-02-11,5.77,6.42,17,11.05,1.11,6052.270000000005,6052.270000000005,0.0
ABAT,2025-02-11,2025-02-18,1.25,1.26,27,0.4,0.04,6052.670000000005,6052.670000000005,0.0
ABAT,2025-02-12,2025-02-18,1.2,1.26,28,1.68,0.17,6054.350000000005,6054.350000000005,0.0
AAPU,2025-02-12,2025-02-18,31.44,35.05,3,10.84,1.08,6065.190000000005,6065.190000000005,0.0
ACMR,2025-03-04,2025-03-06,24.0,26.46,3,7.38,0.74,6072.570000000005,6072.570000000005,0.0
ACMR,2025-03-07,2025-03-17,26.25,29.98,3,11.19,1.12,6083.760000000005,6083.760000000005,0.0
ADMA,2024-12-06,2025-04-16,19.5,21.23,5,8.65,0.87,6092.410000000004,6092.410000000004,0.0
ADMA,2024-11-22,2025-04-29,21.45,24.11,4,10.64,1.06,6103.050000000005,6103.050000000005,0.0
ADMA,2024-11-13,2025-04-29,22.11,24.11,4,8.0,0.8,6111.050000000005,6111.050000000005,0.0
ABAT,2025-03-28,2025-04-30,1.15,1.71,57,31.92,3.19,6142.970000000005,6142.970000000005,0.0
ABAT,2025-02-19,2025-04-30,1.25,1.71,31,14.26,1.43,6157.230000000005,6157.230000000005,0.0
ABAT,2025-02-04,2025-05-01,1.51,1.56,22,1.1,0.11,6158.330000000005,6158.330000000005,0.0
ADPT,2025-05-01,2025-05-05,7.44,10.03,10,25.9,2.59,6184.230000000005,6184.230000000005,0.0
ACMR,2025-04-29,2025-05-09,19.44,22.19,3,8.25,0.82,6192.480000000005,6192.480000000005,0.0
ACMR,2025-05-08,2025-05-12,19.96,24.62,4,18.64,1.86,6211.120000000005,6211.120000000005,0.0
ADTN,2025-05-06,2025-05-14,7.71,8.15,12,5.28,0.53,6216.400000000005,6216.400000000005,0.0
ABAT,2025-05-07,2025-05-15,1.42,1.58,43,6.88,0.69,6223.280000000005,6223.280000000005,0.0
ABAT,2025-05-08,2025-05-15,1.35,1.58,43,9.89,0.99,6233.1700000000055,6233.1700000000055,0.0
ABAT,2025-05-13,2025-05-15,1.34,1.58,45,10.8,1.08,6243.970000000006,6243.970000000006,0.0
ABAT,2025-05-14,2025-05-16,1.38,1.55,46,7.82,0.78,6251.790000000005,6251.790000000005,0.0
ADPT,2025-05-23,2025-06-02,8.58,9.55,11,10.67,1.07,6262.4600000000055,6262.4600000000055,0.0
ADPT,2025-05-22,2025-06-05,9.06,9.87,10,8.1,0.81,6270.560000000006,6270.560000000006,0.0
ADPT,2025-05-20,2025-06-09,9.16,10.45,10,12.9,1.29,6283.4600000000055,6283.4600000000055,0.0
ADPT,2025-05-28,2025-06-09,9.14,10.45,10,13.15,1.31,6296.610000000005,6296.610000000005,0.0
ADPT,2025-05-21,2025-06-10,9.18,10.46,10,12.8,1.28,6309.410000000005,6309.410000000005,0.0
ADPT,2025-06-03,2025-06-11,9.5,10.63,10,11.3,1.13,6320.7100000000055,6320.7100000000055,0.0
ABCL,2025-01-08,2025-06-25,3.26,3.8,30,16.2,1.62,6336.910000000005,6336.910000000005,0.0
ABCL,2025-06-12,2025-06-25,3.2,3.8,31,18.6,1.86,6355.510000000006,6355.510000000006,0.0
ADPT,2025-06-10,2025-06-26,10.56,12.16,9,14.4,1.44,6369.910000000005,6369.910000000005,0.0
ADPT,2025-06-11,2025-06-26,10.52,12.16,9,14.76,1.48,6384.6700000000055,6384.6700000000055,0.0
ADPT,2025-06-06,2025-06-26,10.04,12.16,9,19.08,1.91,6403.7500000000055,6403.7500000000055,0.0
ABCL,2025-02-19,2025-06-26,3.4,3.74,29,9.86,0.99,6413.610000000005,6413.610000000005,0.0
ABCL,2025-01-07,2025-06-26,3.41,3.74,29,9.57,0.96,6423.180000000005,6423.180000000005,0.0
ADPT,2025-05-06,2025-06-26,10.0,12.16,8,17.28,1.73,6440.460000000005,6440.460000000005,0.0
ABCL,2025-07-01,2025-07-03,3.38,3.8,25,10.5,1.05,6450.960000000005,6450.960000000005,0.0
ABCL,2025-06-11,2025-07-08,3.5,3.89,28,10.92,1.09,6461.880000000005,6461.880000000005,0.0
ABCL,2025-02-20,2025-07-08,3.49,3.89,28,11.2,1.12,6473.0800000000045,6473.0800000000045,0.0
ABCL,2025-07-02,2025-07-08,3.46,3.89,25,10.75,1.08,6483.8300000000045,6483.8300000000045,0.0
ABCL,2025-06-26,2025-07-10,3.8,4.25,26,11.7,1.17,6495.530000000004,6495.530000000004,0.0
ABCL,2025-06-27,2025-07-10,3.76,4.25,26,12.74,1.27,6508.270000000004,6508.270000000004,0.0
ABCL,2025-07-03,2025-07-10,3.77,4.25,24,11.52,1.15,6519.7900000000045,6519.7900000000045,0.0
ABCL,2025-07-09,2025-07-21,3.97,5.15,25,29.5,2.95,6549.2900000000045,6549.2900000000045,0.0
ABCL,2025-07-16,2025-07-21,3.98,5.15,22,25.63,2.56,6574.920000000005,6574.920000000005,0.0
ABCL,2025-07-08,2025-07-21,4.05,5.15,24,26.4,2.64,6601.320000000004,6601.320000000004,0.0
ABCL,2025-07-10,2025-07-22,4.3,4.92,23,14.26,1.43,6615.5800000000045,6615.5800000000045,0.0
ABCL,2025-07-11,2025-07-22,4.26,4.92,23,15.18,1.52,6630.760000000005,6630.760000000005,0.0
ABCL,2025-07-15,2025-07-22,4.4,4.92,22,11.33,1.13,6642.090000000005,6642.090000000005,0.0
ABCL,2025-07-17,2025-07-22,4.13,4.92,22,17.38,1.74,6659.470000000005,6659.470000000005,0.0
ADPT,2025-08-01,2025-08-06,10.02,11.69,9,15.03,1.5,6674.500000000005,6674.500000000005,0.0
ADPT,2025-07-22,2025-08-07,10.31,12.54,9,20.07,2.01,6694.570000000004,6694.570000000004,0.0
ADPT,2025-07-30,2025-08-07,10.41,12.54,9,19.17,1.92,6713.740000000004,6713.740000000004,0.0
ADPT,2025-07-02,2025-08-08,11.25,12.2,8,7.6,0.76,6721.340000000005,6721.340000000005,0.0
ADPT,2025-07-17,2025-08-08,10.84,12.2,9,12.24,1.22,6733.5800000000045,6733.5800000000045,0.0
ADPT,2025-07-23,2025-08-08,10.68,12.2,9,13.68,1.37,6747.260000000005,6747.260000000005,0.0
ADPT,2025-07-25,2025-08-08,10.73,12.2,9,13.23,1.32,6760.490000000004,6760.490000000004,0.0
ADPT,2025-08-07,2025-08-13,11.4,13.0,8,12.8,1.28,6773.2900000000045,6773.2900000000045,0.0
ADPT,2025-07-01,2025-08-13,11.4,13.0,8,12.8,1.28,6786.090000000005,6786.090000000005,0.0
ABCL,2025-08-07,2025-08-14,4.12,4.5,20,7.5,0.75,6793.590000000005,6793.590000000005,0.0
